"","id","male","job_number","year","urban","highest_grade","family_income","employer_id","hourly_pay","hours_worked","job_satisfaction","union","cohort","tenure","avg_age_job_year","white","religious","personality_2","personality_4","personality_6","personality_8","personality_10","personality_1","personality_3","personality_5","personality_7","personality_9"
"2797","6649 _97","0",1,2015,"1",11,NA,200701,3.10054263790634,30,1,1,"1997",1.75342465753425,32.1232876712329,"0","1",2,1,6,3,2,4,5,5,5,6
"2798","6651 _97","0",1,2009,"1",11,10.9230746712191,200902,2.55852878965861,20,0.25,0,"1997",0.586301369863014,24.7068493150685,"0","1",5,1,7,3,1,5,7,7,6,7
"2799","6677 _97","1",1,2003,"1",11,10.3716770372163,200302,2.54160199346455,45,1,0,"1997",0.419178082191781,22.7904109589041,"0","1",6,3,1,2,1,6,7,7,4,6
"2800","6683 _97","1",1,2003,"1",2,10.9987776622069,200301,2.37490575457367,23,0.75,0,"1997",0.915068493150685,19.5424657534247,"0","1",4,1,5,2,5,5,6,6,6,7
"2801","6683 _97","1",3,2008,"1",18,10.0168608797038,200802,2.97111165837174,18,1,0,"1997",0.501369863013699,23.7493150684931,"0","1",4,1,5,2,5,5,6,6,6,7
"2802","6686 _97","1",1,2003,"1",12,0,200301,1.89731996488855,16,0.75,0,"1997",0.665753424657534,19.6671232876712,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803","6687 _97","0",1,1997,"1",11,9.83630554045314,9703,1.99231652186947,5,0.5,NA,"1997",0.16986301369863,15.9150684931507,"0","1",NA,6,5,3,6,5,6,7,7,6
"2804","6687 _97","0",1,1998,"1",11,NA,9801,2.75366071235426,3,0.5,NA,"1997",1.08219178082192,17.458904109589,"0","1",NA,6,5,3,6,5,6,7,7,6
"2805","6687 _97","0",1,2003,"1",13,11.5645781947531,9801,2.31253542384721,30,0.75,0,"1997",0.580821917808219,22.7095890410959,"0","1",NA,6,5,3,6,5,6,7,7,6
"2806","6687 _97","0",2,2003,"1",13,11.5645781947531,200301,2.27982810587143,30,0.75,0,"1997",0.413698630136986,22.7931506849315,"0","1",NA,6,5,3,6,5,6,7,7,6
"2807","6688 _97","0",2,2005,"1",12,9.82125745426716,200502,2.8402473707136,40,1,0,"1997",0.419178082191781,21.7904109589041,"0","1",1,2,1,1,3,1,7,6,6,2
"2808","6692 _97","0",1,2003,"1",14,11.5867984095071,200301,2.27982810587143,20,0.75,0,"1997",1,22.5,"0","1",6,5,6,5,3,5,3,5,6,3
"2809","6692 _97","0",1,2015,"1",18,11.3121669878776,201502,3.69858222957532,40,0.75,0,"1997",1.41917808219178,34.2904109589041,"0","1",6,5,6,5,3,5,3,5,6,3
"2810","6694 _97","1",1,2000,"1",11,9.86894786626138,200001,2.27006190128849,45,0.75,0,"1997",0.501369863013699,17.7493150684931,"0","1",5,5,4,4,4,5,4,7,5,6
"2811","6698 _97","0",2,2000,"1",16,11.1562648066437,200003,2.96578839718092,30,1,0,"1997",0.747945205479452,19.6260273972603,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812","6698 _97","0",2,2003,"1",17,11.6360365037981,200303,2.54160199346455,36,1,0,"1997",0.668493150684932,22.6657534246575,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2813","6705 _97","1",1,2003,"0",11,6.66057514983969,200301,NA,15,1,0,"1997",0.671232876712329,20.6643835616438,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","6707 _97","0",1,2008,"1",12,12.7695334888992,200802,2.79728133483015,40,0.5,0,"1997",0.753424657534247,26.6232876712329,"0","1",5,6,6,2,5,5,7,6,7,7
"2815","6711 _97","0",1,2005,"1",12,NA,200503,2.44581926107995,40,1,0,"1997",0.331506849315069,24.8342465753425,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816","6716 _97","0",1,2003,"1",16,10.1658902778025,200302,2.8094026953625,20,1,0,"1997",0.419178082191781,21.7904109589041,"0","1",2,1,1,6,7,7,6,7,6,6
"2817","6717 _97","1",2,2002,"1",13,9.45725357349663,200202,NA,0,1,NA,"1997",0.668493150684932,20.6657534246575,"0","1",5,5,4,7,4,4,4,6,4,3
"2818","6717 _97","1",1,2013,"1",14,NA,201301,2.37336969171201,14,0.25,1,"1997",1.33698630136986,31.3315068493151,"0","1",5,5,4,7,4,4,4,6,4,3
"2819","6717 _97","1",2,2015,"1",14,9.80813237171927,201502,2.2060741926132,5,1,0,"1997",2.0027397260274,32.9986301369863,"0","1",5,5,4,7,4,4,4,6,4,3
"2820","6719 _97","1",1,2015,"1",18,10.5286502815542,201502,2.7173402480093,30,0.75,1,"1997",0.915068493150685,30.5424657534247,"0","1",5,2,6,1,2,5,6,7,5,3
"2821","6721 _97","0",2,2004,"1",16,11.2406047996311,200404,2.99804958650915,40,1,1,"1997",0.838356164383562,22.5808219178082,"0","1",4,3,5,5,5,5,6,6,6,7
"2822","6727 _97","0",2,1998,"1",11,NA,9801,2.24627925678295,20,0.5,0,"1997",1.08493150684932,17.4575342465753,"0","1",6,6,1,1,6,6,7,6,6,6
"2823","6727 _97","0",1,2015,"1",12,10.5553178244594,201502,2.31653730661205,10,1,0,"1997",1.16712328767123,34.4164383561644,"0","1",6,6,1,1,6,6,7,6,6,6
"2824","6731 _97","0",1,2004,"1",17,NA,200403,3.0300950521815,72,1,1,"1997",0.334246575342466,22.8328767123288,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825","6731 _97","0",2,2004,"1",17,NA,200402,2.78698460252351,30,0.5,1,"1997",0.665753424657534,22.6671232876712,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826","6732 _97","1",1,2001,"1",10,NA,200101,2.24469111457514,10,0.75,0,"1997",0.334246575342466,16.8328767123288,"0","1",4,5,6,3,2,5,6,7,6,6
"2827","6735 _97","0",1,2013,"1",12,8.95234654322623,201301,2.37815627984112,20,1,1,"1997",1.16712328767123,30.4164383561644,"0","1",4,2,1,5,3,5,6,6,5,3
"2828","6736 _97","0",1,2011,"1",13,10.4504811576846,201101,2.60236370639306,16,0.5,1,"1997",0.334246575342466,26.8328767123288,"0","1",5,7,1,1,1,7,7,7,7,1
"2829","6737 _97","0",1,2010,"1",19,12.3169474296257,201003,3.69648545501333,40,1,0,"1997",0.419178082191781,27.7904109589041,"0","1",2,1,1,3,1,7,6,3,7,7
"2830","6737 _97","0",1,2015,"1",19,12.71477194026,201503,4.03512520256213,50,0.75,0,"1997",2.66849315068493,31.6657534246575,"0","1",2,1,1,3,1,7,6,3,7,7
"2831","6738 _97","1",1,1998,"1",11,NA,9801,2.34398611984272,14,0.75,0,"1997",0.747945205479452,17.6260273972603,"0","1",5,2,6,5,5,5,6,6,5,6
"2832","6738 _97","1",1,2003,"1",16,12.2761605838792,200302,3.46182200347859,40,1,1,"1997",0.668493150684932,22.6657534246575,"0","1",5,2,6,5,5,5,6,6,5,6
"2833","6744 _97","1",1,2000,"1",12,11.8494048444231,200002,2.14710019015365,50,0.75,0,"1997",1.42191780821918,18.2890410958904,"0","1",4,4,3,5,3,6,6,4,6,5
"2834","6746 _97","0",1,2006,"1",16,10.7706090484022,200601,2.35327820730956,1,0.5,0,"1997",1.24931506849315,21.3753424657534,"0","1",6,7,7,5,1,6,7,6,7,7
"2835","6746 _97","0",1,2011,"1",6,11.5119349745966,201101,2.7432114035291,15,0.75,1,"1997",1.41917808219178,27.2904109589041,"0","1",6,7,7,5,1,6,7,6,7,7
"2836","6746 _97","0",2,2013,"1",6,9.79957043911635,201302,2.45266750864535,8,0.75,0,"1997",2.58904109589041,28.7054794520548,"0","1",6,7,7,5,1,6,7,6,7,7
"2837","6751 _97","0",3,2005,"0",12,10.7472290967206,200501,1.91191007035852,60,0.5,0,"1997",NA,NA,"0","1",NA,5,5,NA,NA,NA,5,5,6,4
"2838","6752 _97","0",1,2009,"1",13,11.2243261720003,200901,2.29857707159651,20,0.75,0,"1997",1.16712328767123,28.4164383561644,"0","1",2,1,2,2,6,7,5,7,2,6
"2839","6756 _97","0",1,2013,"0",20,10.9891159136459,201301,2.58452571481671,80,1,0,"1997",1.5041095890411,28.2479452054795,"0","1",5,2,1,1,5,7,7,5,6,6
"2840","6763 _97","0",1,2008,NA,8,10.5764575356573,200802,2.29857707159651,30,1,0,"1997",0.586301369863014,25.7068493150685,"0","1",1,3,5,2,2,7,7,2,6,6
"2841","6765 _97","0",1,2007,"1",13,10.8489680865408,200702,3.03083393813934,40,1,NA,"1997",1,22.5,"0","1",NA,1,2,1,1,6,7,7,5,6
"2842","6767 _97","1",1,2007,"1",16,12.3117875983677,200702,2.89879176548648,14,1,0,"1997",0.832876712328767,23.5835616438356,"0","1",4,3,5,2,2,5,7,4,5,6
"2843","6768 _97","1",3,2003,"1",13,0,200301,2.01490302054226,40,0.25,0,"1997",0.252054794520548,18.8739726027397,"0","1",5,4,4,2,5,7,4,7,4,4
"2844","6770 _97","1",1,2005,"1",14,11.9826853145041,200501,2.76506045581899,25,1,0,"1997",0.419178082191781,21.7904109589041,"0","1",3,2,1,5,1,7,7,7,7,6
"2845","6770 _97","1",3,2006,"1",15,11.6768369244479,200603,3.05541527571516,40,1,NA,"1997",0.419178082191781,22.7904109589041,"0","1",3,2,1,5,1,7,7,7,7,6
"2846","6770 _97","1",1,2008,"1",16,11.5209035552051,200804,3.6613026863437,40,1,1,"1997",1.25205479452055,24.3739726027397,"0","1",3,2,1,5,1,7,7,7,7,6
"2847","6772 _97","1",2,2003,"1",12,11.7240045321834,200301,2.21101789946856,40,1,0,"1997",0.580821917808219,19.7095890410959,"0","1",1,1,6,1,1,7,7,7,7,7
"2848","6772 _97","1",4,2005,"1",12,11.6726277915636,200502,2.39059597031676,40,0.25,1,"1997",0.243835616438356,21.8780821917808,"0","1",1,1,6,1,1,7,7,7,7,7
"2849","6773 _97","1",2,2005,"1",3,12.9634205401773,200503,2.8063619323467,4,1,0,"1997",1.08219178082192,20.458904109589,"0","1",3,1,4,2,2,5,5,7,5,6
"2850","6776 _97","0",1,2000,"1",13,9.77001330113616,200001,2.32630161961136,16,1,NA,"1997",1.4986301369863,18.2506849315069,"0","1",1,1,7,3,2,1,7,5,5,6
"2851","6776 _97","0",1,2003,"1",16,9.89474948659284,200301,2.95963866590575,25,0.5,1,"1997",1,20.5,"0","1",1,1,7,3,2,1,7,5,5,6
"2852","6779 _97","1",1,2015,"1",14,10.6553988016268,201502,3.07754264875156,40,1,1,"1997",1.66849315068493,32.1657534246575,"0","1",2,3,7,2,3,5,6,6,7,6
"2853","6785 _97","0",1,1999,"1",11,NA,199901,2.37211115564266,5,1,0,"1997",2.16712328767123,16.9164383561644,"0","1",4,5,5,3,3,3,5,4,5,6
"2854","6786 _97","0",1,1999,"1",11,NA,199901,2.33795223683134,5,1,0,"1997",1.83287671232877,16.0835616438356,"0","1",6,2,4,1,1,5,7,5,5,7
"2855","6791 _97","0",1,2009,"1",9,10.2399955028053,200901,2.43009841329301,15,1,1,"1997",0.917808219178082,25.541095890411,"0","1",4,6,2,5,2,4,5,6,2,7
"2856","6791 _97","0",1,2013,"1",9,10.4338510626752,201301,2.35399088105395,25,1,1,"1997",1.58630136986301,30.2068493150685,"0","1",4,6,2,5,2,4,5,6,2,7
"2857","6795 _97","0",1,2011,"1",16,11.2224528358678,201102,2.85241602209934,40,0.5,NA,"1997",0.419178082191781,26.7904109589041,"0","1",4,3,6,2,4,3,4,6,5,6
"2858","6796 _97","1",2,2002,"0",12,11.5824608559335,200202,2.46129678414887,12,0.75,0,"1997",0.501369863013699,17.7493150684931,"0","1",5,6,6,3,5,5,6,5,5,4
"2859","6796 _97","1",2,2004,"1",13,12.4921571926175,200403,3.22804961666919,40,1,1,"1997",0.586301369863014,19.7068493150685,"0","1",5,6,6,3,5,5,6,5,5,4
"2860","6798 _97","1",1,2005,"1",15,11.6500840214753,200502,NA,55,1,0,"1997",0.917808219178082,22.541095890411,"0","1",2,3,1,2,1,7,6,6,5,7
"2861","6803 _97","0",1,1998,"1",11,NA,9801,2.37727503862549,8,0.25,0,"1997",1.5013698630137,16.2493150684931,"0","1",5,5,5,1,4,5,6,4,6,3
"2862","6805 _97","0",1,2001,"1",13,10.9383787636464,200102,2.66667249664823,18,1,0,"1997",0.586301369863014,18.7068493150685,"0","1",4,5,2,1,6,7,7,7,6,7
"2863","6808 _97","0",1,2015,"0",18,11.5228856967645,201502,3.36650241186527,26,0.5,0,"1997",0.589041095890411,34.7054794520548,"0","1",4,3,2,2,5,5,7,5,7,7
"2864","6808 _97","0",2,2015,"0",18,11.5228856967645,201501,3.11184725210968,40,0.75,0,"1997",0.832876712328767,34.5835616438356,"0","1",4,3,2,2,5,5,7,5,7,7
"2865","6809 _97","0",1,2015,"1",14,11.5426881299255,201502,2.89977188240808,40,1,1,"1997",0.586301369863014,30.7068493150685,"0","1",2,3,2,2,2,4,6,6,5,6
"2866","6811 _97","0",1,2001,"1",11,NA,200101,2.24469111457514,15,1,0,"1997",1,16.5,"0","1",3,4,4,2,4,4,6,7,4,4
"2867","6811 _97","0",2,2004,"1",11,11.5734653773166,200101,2.41947884446554,20,0.75,0,"1997",0.334246575342466,19.8328767123288,"0","1",3,4,4,2,4,4,6,7,4,4
"2868","6811 _97","0",1,2005,"1",12,11.0644641254008,200502,2.59525470695687,40,1,0,"1997",0.832876712328767,20.5835616438356,"0","1",3,4,4,2,4,4,6,7,4,4
"2869","6816 _97","1",3,2001,"1",12,11.7242069392084,200103,2.32042501112238,15,0.5,0,"1997",0.249315068493151,18.8753424657534,"0","1",4,7,3,1,2,5,6,5,5,4
"2870","6818 _97","0",1,2008,"1",13,10.4550999702028,200802,2.77378800281526,25,0.5,0,"1997",0.334246575342466,27.8328767123288,"0","1",4,5,4,3,4,5,6,6,5,5
"2871","6837 _97","1",1,2000,"1",12,NA,200001,NA,0,0.5,0,"1997",0.501369863013699,17.7493150684931,"0","1",4,3,7,1,6,5,7,5,6,7
"2872","6837 _97","1",1,2002,"1",13,11.2522228192494,200203,2.89285755463073,40,1,0,"1997",0.336986301369863,20.8315068493151,"0","1",4,3,7,1,6,5,7,5,6,7
"2873","6838 _97","0",1,2008,"1",18,11.7395908074912,200802,3.36729582998647,40,0.75,NA,"1997",NA,NA,"0","0",4,2,4,1,2,5,5,6,4,6
"2874","6838 _97","0",2,2008,"1",18,11.7395908074912,200801,2.29857707159651,20,0.75,1,"1997",3.25479452054795,26.372602739726,"0","0",4,2,4,1,2,5,5,6,4,6
"2875","6838 _97","0",2,2013,"1",18,11.9073077178282,200801,2.42480272571829,NA,0.25,0,"1997",0.586301369863014,31.7068493150685,"0","0",4,2,4,1,2,5,5,6,4,6
"2876","6838 _97","0",2,2015,"1",18,11.9931980624177,201503,3.50615781729864,15,0.75,0,"1997",0.586301369863014,33.7068493150685,"0","0",4,2,4,1,2,5,5,6,4,6
"2877","6847 _97","1",2,2009,"1",14,6.59932613338557,200701,2.50143595173921,50,1,0,"1997",0.252054794520548,24.8739726027397,"0","1",1,1,5,1,2,6,7,7,7,7
"2878","6848 _97","1",1,1998,"1",10,NA,9801,2.28591694807126,30,0.75,0,"1997",0.504109589041096,15.7479452054795,"0","1",4,2,1,2,2,7,7,5,4,6
"2879","6848 _97","1",1,2007,"1",15,11.1999392596543,200702,3.2414197893031,40,1,1,"1997",0.753424657534247,24.6232876712329,"0","1",4,2,1,2,2,7,7,5,4,6
"2880","6850 _97","1",1,2005,"1",12,10.4550999702028,200503,NA,40,1,1,"1997",1.33698630136986,20.3315068493151,"0","1",4,3,3,2,3,5,6,6,4,5
"2881","6854 _97","1",2,2005,"1",15,11.2739192644425,200501,3.02188723103084,40,0.5,1,"1997",4.25479452054795,19.872602739726,"0","1",6,7,7,7,6,6,6,5,6,7
"2882","6857 _97","0",1,2000,"1",12,12.8446612063256,200001,2.37954613413017,24,0.75,0,"1997",0.495890410958904,18.7520547945205,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2883","6865 _97","1",1,1999,"1",9,10.7996612877052,199901,1.02961941718116,24,0.25,0,"1997",0.419178082191781,16.7904109589041,"0","1",5,7,3,5,2,5,6,7,6,4
"2884","6866 _97","0",1,2017,"1",18,10.75877484085,201702,3.49760392993184,40,0.75,1,"1997",1,36.5,"0","1",6,4,6,4,7,1,6,NA,NA,6
"2885","6870 _97","1",3,2010,"1",12,NA,201002,2.82878591036139,40,0.75,0,"1997",0.328767123287671,27.8356164383562,"0","1",3,5,7,4,5,2,7,6,4,1
"2886","6872 _97","1",1,2002,"1",95,NA,200201,0.0394130023568351,100,0.25,0,"1997",0.923287671232877,19.5383561643836,"0","1",5,1,7,1,7,4,7,5,5,7
"2887","6873 _97","1",1,2013,"1",12,10.2331869048699,200802,2.55295463056185,40,0.75,0,"1997",3.50684931506849,29.2465753424658,"0","1",4,2,5,1,2,4,6,5,6,6
"2888","6874 _97","0",1,2001,"1",13,8.99974278983049,199901,2.57642175862377,40,0,1,"1997",0.83013698630137,19.5849315068493,"0","1",3,3,1,1,1,7,7,7,3,7
"2889","6875 _97","1",1,2011,"1",10,10.9322594678319,201101,NA,0,0.5,0,"1997",0.495890410958904,26.7520547945205,"0","1",4,3,5,1,1,6,6,5,5,4
"2890","6877 _97","1",1,2013,"1",12,10.9977738308332,201303,2.68426967243681,40,0.75,1,"1997",1.91780821917808,32.041095890411,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","6879 _97","1",1,2000,"1",12,6.55250788703459,200001,2.55722731136763,25,0.5,1,"1997",0.917808219178082,19.541095890411,"0","1",1,1,4,1,1,7,7,4,4,7
"2892","6879 _97","1",1,2006,"1",13,8.46821300919452,200603,1.06608909696255,40,0,0,"1997",0.753424657534247,25.6232876712329,"0","1",1,1,4,1,1,7,7,4,4,7
"2893","6879 _97","1",2,2006,"1",13,8.46821300919452,200602,2.35327820730956,40,0.5,1,"1997",0.334246575342466,25.8328767123288,"0","1",1,1,4,1,1,7,7,4,4,7
"2894","6881 _97","0",1,2000,"1",11,0,200001,2.27726728500976,4,1,1,"1997",0.252054794520548,17.8739726027397,"0","1",1,4,5,1,1,5,7,5,7,5
"2895","6885 _97","0",1,2017,"1",20,11.2378436744942,201702,3.28376428477006,80,1,0,"1997",14.9260273972603,29.5369863013699,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2896","6889 _97","0",1,2004,"1",14,10.1503866922047,200402,2.88672065628469,40,1,0,"1997",0.334246575342466,19.8328767123288,"0","1",4,4,6,2,1,6,5,5,5,5
"2897","6889 _97","0",1,2008,"1",16,11.9978307608117,200801,2.78491247192861,40,0.75,1,"1997",4.25479452054795,21.872602739726,"0","1",4,4,6,2,1,6,5,5,5,5
"2898","6889 _97","0",2,2017,"0",16,11.3762004065913,201703,2.59795255702181,29,0.75,0,"1997",0.83013698630137,32.5849315068493,"0","1",4,4,6,2,1,6,5,5,5,5
"2899","6891 _97","0",1,2006,"1",12,11.5815275934604,200602,3.1361461772692,40,1,1,"1997",0.336986301369863,22.8315068493151,"0","1",5,2,1,2,1,4,7,7,5,7
"2900","6894 _97","1",1,2002,"1",12,6.84481547920826,200201,2.20165917440409,20,0.5,0,"1997",0.419178082191781,17.7904109589041,"0","1",1,5,1,5,3,1,5,3,6,6
"2901","6895 _97","0",1,1999,"1",12,NA,199902,2.18829594659192,10,0.5,0,"1997",0.331506849315069,18.8342465753425,"0","1",3,6,7,4,2,5,6,6,6,6
"2902","6895 _97","0",1,2015,"1",14,10.3189359942532,200502,2.73388037780323,40,0.75,1,"1997",1.91506849315068,34.0424657534247,"0","1",3,6,7,4,2,5,6,6,6,6
"2903","6900 _97","0",1,2017,"1",12,10.5119207151551,201702,2.88999390874239,40,0.25,1,"1997",1,35.5,"0","1",2,3,1,2,1,7,7,7,7,7
"2904","6902 _97","0",1,1998,"1",12,11.1107449566533,9802,2.37317402343433,20,0.5,1,"1997",1.25205479452055,17.3739726027397,"0","1",3,2,6,3,5,5,6,2,6,6
"2905","6902 _97","0",1,2001,"1",14,10.9335952433495,200101,2.07348634464116,10,0.5,0,"1997",0.580821917808219,20.7095890410959,"0","1",3,2,6,3,5,5,6,2,6,6
"2906","6904 _97","1",1,2003,"1",14,10.3186059176724,200302,2.4505739707075,30,0.75,1,"1997",1,22.5,"0","1",5,4,3,2,1,6,7,6,7,7
"2907","6909 _97","0",1,2013,"1",15,NA,201301,2.46936991063887,40,0,1,"1997",1.08219178082192,28.458904109589,"0","1",4,5,5,4,1,5,5,6,6,5
"2908","6915 _97","1",1,2007,"1",15,10.7549090419238,200702,3.08256571804791,40,1,1,"1997",2.5013698630137,24.7493150684931,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","6917 _97","0",1,1997,"1",11,10.0146263417701,9702,1.99231652186947,20,0.75,0,"1997",0.167123287671233,15.9164383561644,"0","1",1,3,5,2,1,5,7,3,7,4
"2910","6917 _97","0",3,2010,"1",13,NA,201002,3.05492057023151,30,1,0,"1997",0.252054794520548,29.8739726027397,"0","1",1,3,5,2,1,5,7,3,7,4
"2911","6919 _97","0",1,2002,"1",12,8.11701408773731,200202,0.437867759215665,40,0.25,0,"1997",0.328767123287671,20.8356164383562,"0","1",NA,1,5,1,NA,NA,2,5,7,NA
"2912","6920 _97","0",1,2010,"1",13,9.80939662913653,201001,2.50809406509645,40,0.5,1,"1997",0.915068493150685,27.5424657534247,"0","1",5,1,7,7,2,6,6,7,7,7
"2913","6921 _97","0",1,2000,"1",12,10.5023515257749,200002,2.95491027903374,46,0.75,0,"1997",0.336986301369863,19.8315068493151,"0","1",2,1,5,1,1,7,7,7,5,7
"2914","6921 _97","0",1,2005,"1",13,NA,200502,2.76506045581899,40,0,1,"1997",1.07945205479452,24.4602739726027,"0","1",2,1,5,1,1,7,7,7,5,7
"2915","6921 _97","0",2,2005,"1",13,NA,200002,2.64048488160644,40,0,0,"1997",0.331506849315069,24.8342465753425,"0","1",2,1,5,1,1,7,7,7,5,7
"2916","6923 _97","0",1,2010,"1",14,9.63305583349088,201001,2.27418561847235,16,0.75,0,"1997",0.334246575342466,27.8328767123288,"0","1",4,2,4,2,1,6,7,6,6,7
"2917","6928 _97","1",1,1999,"1",11,NA,199901,2.35449419773148,20,0.75,1,"1997",0.336986301369863,17.8315068493151,"0","1",3,3,4,4,4,6,7,5,4,5
"2918","6932 _97","1",1,1999,"0",9,NA,199906,1.57790596482094,40,0.75,1,"1997",0.586301369863014,16.7068493150685,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","6932 _97","1",1,2003,"1",12,10.5763299797557,200301,2.67014062802899,36,0.25,0,"1997",0.832876712328767,20.5835616438356,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","6932 _97","1",1,2004,"1",8,10.3327017388151,200402,2.97544793025128,40,1,0,"1997",0.832876712328767,21.5835616438356,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","6932 _97","1",3,2017,"1",14,11.9374151199707,201702,3.31273040033983,40,1,0,"1997",1.58356164383562,34.2082191780822,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","6944 _97","0",1,2005,"1",16,NA,200503,3.05163990549229,40,0.75,0,"1997",0.419178082191781,22.7904109589041,"0","1",5,3,3,1,4,5,7,5,6,5
"2923","6944 _97","0",3,2017,"1",20,NA,201703,3.76445064096101,7,0.75,0,"1997",2.08493150684932,33.9575342465753,"0","1",5,3,3,1,4,5,7,5,6,5
"2924","6948 _97","0",1,2006,"1",16,NA,200401,2.85225443578304,27,0.5,0,"1997",0.668493150684932,23.6657534246575,"0","1",5,2,5,2,2,5,5,5,5,5
"2925","6948 _97","0",2,2015,"1",20,0,201502,2.2335029318066,6,1,0,"1997",0.586301369863014,32.7068493150685,"0","1",5,2,5,2,2,5,5,5,5,5
"2926","6949 _97","0",1,2001,"1",13,12.1351189242618,200102,2.6264785474084,40,1,0,"1997",0.668493150684932,20.6657534246575,"0","1",5,1,6,1,1,7,3,7,5,6
"2927","6951 _97","0",1,2001,"1",14,10.8322205573002,200101,2.71071331852169,40,1,1,"1997",1,20.5,"0","1",5,4,4,2,4,6,7,7,6,4
"2928","6952 _97","0",2,2011,"1",20,11.3914468590984,201102,3.08688838259583,40,1,0,"1997",0.334246575342466,26.8328767123288,"0","1",4,2,4,1,1,6,6,6,5,6
"2929","6956 _97","0",1,2005,"1",16,11.4599064718945,200502,2.76506045581899,40,0.5,0,"1997",0.504109589041096,20.7479452054795,"0","1",5,2,3,1,2,6,7,5,6,5
"2930","6959 _97","1",1,2004,"1",12,NA,200402,2.62466859216316,40,1,1,"1997",0.336986301369863,21.8315068493151,"0","0",4,7,3,4,4,6,7,5,4,1
"2931","6967 _97","0",1,2004,"1",13,11.0666539872197,200401,2.19722457733622,24,0.75,1,"1997",1.0027397260274,20.4986301369863,"0","1",5,3,2,1,3,6,7,5,5,6
"2932","6973 _97","1",2,2006,"0",12,NA,200602,2.49146012875784,15,0.75,0,"1997",0.832876712328767,24.5835616438356,"0","1",3,4,7,4,4,5,5,6,5,5
"2933","6977 _97","1",1,2011,"1",13,0,201101,2.37211115564266,20,1,1,"1997",0.334246575342466,28.8328767123288,"0","1",3,7,6,3,6,6,6,7,1,2
"2934","6979 _97","1",2,2000,"1",10,0,200002,2.69867303928961,40,1,1,"1997",0.671232876712329,18.6643835616438,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2935","6979 _97","1",1,2017,"1",10,11.0619555400242,201702,3.15870110183213,40,0.5,1,"1997",2.58356164383562,35.7082191780822,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2936","6987 _97","0",1,2000,"1",12,10.1064692120264,200001,2.37954613413017,30,0.5,0,"1997",0.334246575342466,19.8328767123288,"0","1",3,4,6,1,5,5,7,5,7,6
"2937","6989 _97","0",2,2003,"1",10,8.77971129020447,200302,2.37490575457367,40,0.5,0,"1997",0.249315068493151,21.8753424657534,"0","1",1,7,1,5,1,5,7,6,7,3
"2938","6989 _97","0",1,2006,"1",10,9.76647926537008,200603,2.55722731136763,40,1,1,"1997",0.419178082191781,24.7904109589041,"0","1",1,7,1,5,1,5,7,6,7,3
"2939","6989 _97","0",1,2013,"1",10,10.9803823817866,201302,2.62114063711128,40,0.5,0,"1997",1.5041095890411,31.2479452054795,"0","1",1,7,1,5,1,5,7,6,7,3
"2940","6991 _97","0",1,2002,"1",10,9.5075741810015,200202,2.12465388450138,40,0.5,1,"1997",0.419178082191781,17.7904109589041,"0","1",4,5,3,5,5,5,7,3,3,5
"2941","6994 _97","1",1,2015,NA,9,NA,201501,2.9627802709139,8,0,1,"1997",0.586301369863014,31.7068493150685,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942","6997 _97","1",1,2000,"1",12,12.254867571593,200001,2.55722731136763,30,0.5,0,"1997",0.413698630136986,17.7931506849315,"0","1",NA,1,NA,1,3,NA,NA,NA,NA,1
"2943","6998 _97","0",1,2002,"1",13,NA,200203,2.60780251853489,20,1,0,"1997",0.580821917808219,18.7095890410959,"0","1",2,4,4,4,4,5,6,6,6,6
"2944","6998 _97","0",2,2008,"1",17,11.5775983520803,200803,2.70805020110221,40,0.5,1,"1997",0.915068493150685,24.5424657534247,"0","1",2,4,4,4,4,5,6,6,6,6
"2945","7003 _97","0",2,2007,"1",15,NA,200702,3.40949618447685,6,1,NA,"1997",1.33424657534247,23.3328767123288,"0","1",2,5,1,4,3,6,7,6,6,6
"2946","7004 _97","0",1,1999,"1",8,NA,199901,2.10413415427021,30,0.75,0,"1997",0.835616438356164,16.5821917808219,"0","1",6,3,4,2,2,6,7,5,5,4
